customer_id,cluster,Churn_Flag,Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Ct_Chng_Q4_Q1,Total_Trans_Ct
4222,1,0,65,1,46,3,3,2,1438.3,0,1438.3,0.907,4022,0.649,61
4223,2,0,41,3,36,4,2,4,4210.0,1597,2613.0,0.733,4342,0.674,72
4224,2,1,57,3,51,3,0,3,1438.3,0,1438.3,0.429,2113,0.267,38
4225,0,0,48,4,39,4,2,4,24931.0,1353,23578.0,0.612,5031,0.646,79
4226,1,0,47,4,33,3,1,3,8854.0,2382,6472.0,0.67,4768,0.929,81
4227,1,0,62,0,56,3,1,1,2230.0,1716,514.0,0.811,4027,0.5,75
4228,0,0,46,4,38,5,1,2,28327.0,582,27745.0,0.912,3475,0.733,52
4229,2,0,56,2,36,5,3,4,2500.0,1298,1202.0,0.626,3673,0.565,72
4230,1,0,41,3,33,4,1,3,9246.0,0,9246.0,0.658,4611,0.569,91
4231,1,0,43,3,28,5,3,3,11155.0,1583,9572.0,1.061,3504,0.765,60
4232,1,0,43,3,30,4,2,3,11926.0,1766,10160.0,0.875,3778,0.75,84
4233,2,1,54,3,44,6,3,3,5501.0,0,5501.0,0.519,2050,0.821,51
4234,1,0,45,4,40,3,2,1,2110.0,844,1266.0,1.109,4812,0.604,77
4235,1,0,49,4,34,5,3,2,12994.0,904,12090.0,0.627,3734,0.85,74
4236,0,0,52,2,45,3,1,2,29551.0,2095,27456.0,1.1,3226,0.853,63
4237,2,1,46,2,36,2,2,2,5054.0,2517,2537.0,0.605,2027,0.393,39
4238,1,0,45,2,28,6,2,3,3136.0,2253,883.0,0.722,4674,0.763,67
4239,1,0,43,2,35,3,3,4,6109.0,1549,4560.0,0.683,4430,0.865,69
4240,1,0,49,2,36,4,3,1,3989.0,2514,1475.0,0.469,5189,0.519,82
4241,2,0,33,1,13,3,1,3,3315.0,1243,2072.0,0.709,4006,0.548,65
4242,0,0,52,2,45,5,4,2,34516.0,1938,32578.0,0.807,2275,0.438,46
4243,1,0,40,2,28,3,2,2,1794.0,1019,775.0,0.692,4455,0.658,63
4244,2,0,51,3,36,4,3,4,5993.0,1582,4411.0,0.44,3464,0.684,64
4245,1,0,44,3,31,3,2,1,8320.0,0,8320.0,0.421,4128,0.491,82
4246,2,1,62,1,36,2,3,4,1930.0,0,1930.0,0.331,1971,0.25,45
4247,1,0,45,3,32,5,3,0,2329.0,1465,864.0,0.815,4286,0.72,86
4248,1,0,55,1,36,3,3,0,1438.3,756,682.3,1.012,4436,0.622,73
4249,0,1,55,3,45,2,3,1,18128.0,0,18128.0,0.71,2503,0.885,49
4250,2,0,48,2,35,3,3,4,10642.0,1715,8927.0,0.705,4183,0.762,74
4251,1,0,38,0,26,5,1,4,2230.0,0,2230.0,0.896,3766,0.909,63
4252,1,0,52,1,42,6,2,0,6946.0,0,6946.0,0.745,4058,0.725,88
4253,1,0,50,2,39,5,2,4,9716.0,874,8842.0,0.775,5007,0.655,91
4254,1,0,58,0,36,6,3,1,4377.0,1500,2877.0,0.789,3900,0.938,62
4255,2,1,42,2,34,3,3,3,2516.0,0,2516.0,0.53,2257,0.545,51
4256,0,0,52,2,46,4,2,4,34516.0,0,34516.0,0.775,4037,0.706,87
4257,2,0,55,3,43,6,3,4,1844.0,0,1844.0,0.729,4564,0.608,82
4258,2,0,48,3,39,4,3,2,13233.0,1106,12127.0,0.882,4288,0.621,47
4259,0,0,41,4,31,5,2,2,34516.0,1433,33083.0,0.758,2589,0.676,57
4260,2,0,48,2,36,3,3,4,1593.0,0,1593.0,0.718,4004,0.652,76
4261,1,0,50,1,41,4,2,3,8589.0,685,7904.0,0.858,3553,0.909,63
4262,2,1,53,3,47,1,3,4,1714.0,0,1714.0,0.661,2279,0.533,46
4263,1,0,46,3,36,6,1,2,1438.3,845,593.3,0.642,3631,0.763,67
4264,1,0,50,4,36,6,2,2,2433.0,1948,485.0,0.752,4668,0.643,69
4265,0,0,47,4,40,5,2,4,21148.0,1746,19402.0,0.853,3370,0.769,69
4266,2,0,65,0,50,3,3,3,7487.0,1953,5534.0,0.891,4070,0.658,63
4267,2,1,47,4,42,1,3,3,5798.0,2517,3281.0,0.58,1860,0.433,43
4268,0,0,52,3,40,6,3,2,34516.0,1757,32759.0,0.786,4223,0.653,81
4269,1,0,52,0,37,6,2,2,7608.0,2373,5235.0,0.95,4921,0.62,81
4270,2,1,44,4,31,3,3,4,2184.0,0,2184.0,0.671,1973,0.556,42
4271,1,0,35,1,26,3,3,2,2189.0,1833,356.0,0.56,4530,0.846,72
4272,2,1,50,2,44,5,2,4,3495.0,0,3495.0,0.639,2131,0.464,41
4273,2,1,52,3,47,2,2,3,8018.0,134,7884.0,0.717,2409,0.31,38
4274,2,1,41,3,22,3,3,4,20543.0,0,20543.0,0.547,1874,0.615,42
4275,1,0,62,0,50,6,2,2,18819.0,0,18819.0,0.894,4273,0.977,87
4276,0,0,49,3,36,6,2,4,17811.0,643,17168.0,0.842,3748,0.646,79
4277,1,0,43,2,36,6,2,0,14418.0,0,14418.0,1.043,3880,0.7,68
4278,2,0,44,4,38,5,3,4,3936.0,2024,1912.0,0.988,5001,0.692,66
4279,1,0,43,3,33,6,3,2,5738.0,0,5738.0,0.852,4375,0.622,73
4280,0,0,54,1,36,5,1,2,34516.0,0,34516.0,0.452,3918,1.094,67
4281,2,0,55,0,40,4,3,4,1513.0,725,788.0,0.791,4042,0.714,72
4282,2,1,49,3,41,3,4,4,18075.0,0,18075.0,0.531,1477,0.5,30
4283,1,0,45,4,36,6,1,2,5989.0,0,5989.0,0.668,4246,0.857,78
4284,1,0,56,3,42,3,2,2,2490.0,1623,867.0,0.79,2998,0.622,60
4285,1,0,49,4,44,4,2,2,2659.0,0,2659.0,0.84,4546,0.884,81
4286,0,1,53,0,44,2,4,4,34516.0,2297,32219.0,0.416,1461,0.536,43
4287,1,0,49,2,40,4,2,0,13490.0,1672,11818.0,0.799,4205,0.415,75
4288,2,0,46,1,33,6,4,3,1664.0,798,866.0,0.703,4804,0.535,66
4289,1,0,49,3,37,6,3,3,7753.0,1643,6110.0,0.798,3367,0.806,65
4290,1,0,36,3,31,4,2,3,2909.0,2085,824.0,1.035,5154,0.86,80
4291,0,0,57,3,36,6,3,4,34516.0,1384,33132.0,0.887,4745,0.605,69
4292,1,0,52,2,45,3,1,3,3476.0,1560,1916.0,0.894,3496,0.871,58
4293,0,0,52,2,36,6,2,2,16026.0,1160,14866.0,0.386,4418,0.639,59
4294,1,0,45,1,40,4,3,2,2705.0,1334,1371.0,0.886,4501,0.675,67
4295,1,0,54,3,43,5,3,2,2884.0,1144,1740.0,0.783,4887,0.698,90
4296,0,0,49,2,37,6,1,4,24299.0,2517,21782.0,0.723,5320,0.771,62
4297,0,0,43,3,34,6,1,2,20755.0,2276,18479.0,0.801,4615,0.837,79
4298,2,1,50,3,45,2,2,5,21096.0,0,21096.0,0.637,1882,0.345,39
4299,2,0,46,3,37,5,3,4,6457.0,0,6457.0,0.531,4487,0.431,73
4300,2,0,45,3,40,5,2,3,1603.0,0,1603.0,0.467,4041,0.571,66
4301,2,0,43,3,37,3,6,3,9051.0,1557,7494.0,0.621,4169,0.5,72
4302,2,1,50,1,42,5,0,4,10057.0,0,10057.0,0.792,2383,0.448,42
4303,1,0,33,3,27,6,2,3,2043.0,1725,318.0,0.686,5212,0.646,79
4304,2,0,65,0,56,6,3,3,2802.0,2403,399.0,0.636,3887,0.419,61
4305,2,0,56,2,45,4,2,4,1960.0,1690,270.0,0.63,3870,0.558,67
4306,1,0,40,3,36,6,1,0,2348.0,1061,1287.0,1.062,1901,1.25,27
4307,1,0,40,2,25,6,4,2,2978.0,0,2978.0,0.49,3879,0.583,95
4308,1,0,49,3,29,3,3,3,2017.0,1557,460.0,0.738,3875,0.974,75
4309,1,0,29,1,36,5,2,3,13613.0,1172,12441.0,0.657,4253,0.75,84
4310,2,0,45,2,33,6,2,3,5553.0,1117,4436.0,0.914,3744,0.793,52
4311,1,0,51,1,41,6,1,2,6346.0,578,5768.0,0.55,3837,0.604,85
4312,0,0,45,2,38,4,2,3,34516.0,1406,33110.0,1.261,3342,0.969,63
4313,2,0,40,3,27,5,3,3,1438.3,988,450.3,0.556,3561,0.5,72
4314,0,0,37,3,24,3,1,3,15133.0,1663,13470.0,0.646,4392,0.511,68
4315,1,0,42,4,36,3,3,2,2502.0,1488,1014.0,0.56,3763,0.875,75
4316,1,0,45,3,36,3,2,2,2589.0,2052,537.0,0.636,4133,0.789,68
4317,1,0,47,3,36,5,1,3,2049.0,1460,589.0,0.599,3514,0.646,79
4318,1,0,47,4,35,6,1,2,3560.0,751,2809.0,1.096,4060,0.975,79
4319,1,0,49,3,36,3,2,3,1438.3,0,1438.3,1.044,4553,1.167,78
4320,0,0,43,3,36,6,1,2,25937.0,0,25937.0,0.936,3785,0.7,68
4321,1,0,43,1,38,4,2,3,2387.0,1482,905.0,0.868,3909,0.675,67
4322,1,0,48,4,36,4,1,2,2912.0,1501,1411.0,0.825,4518,0.875,90
4323,1,0,53,2,38,3,2,2,7062.0,1255,5807.0,0.672,3432,0.744,68
4324,2,0,56,2,51,3,3,3,12186.0,1080,11106.0,0.842,4785,0.65,66
4325,2,1,64,0,52,2,3,5,3570.0,2517,1053.0,0.69,3289,0.958,47
4326,1,0,38,3,32,6,4,4,3072.0,1970,1102.0,0.671,4245,0.952,82
4327,0,0,51,2,41,5,3,3,31501.0,1810,29691.0,0.71,3893,0.62,81
4328,1,0,42,2,36,5,1,3,5928.0,2517,3411.0,0.817,3536,0.769,69
4329,1,0,44,4,36,3,1,3,8482.0,0,8482.0,0.563,4076,0.688,81
4330,0,0,50,2,36,4,3,4,23911.0,2100,21811.0,0.988,4770,0.712,89
4331,2,0,62,0,56,4,3,3,1438.3,0,1438.3,0.794,3628,0.644,74
4332,1,0,49,3,42,5,3,3,3261.0,814,2447.0,0.85,4739,0.712,89
4333,1,0,41,2,30,3,1,2,2317.0,1232,1085.0,0.733,3057,0.919,71
4334,0,0,43,2,34,5,3,4,33913.0,0,33913.0,0.901,4160,0.9,76
4335,0,1,43,2,30,3,3,3,34516.0,0,34516.0,0.688,2427,0.645,51
4336,1,0,45,3,36,3,1,4,1637.0,774,863.0,1.126,4120,1.0,78
4337,1,0,48,3,39,4,3,2,5448.0,0,5448.0,0.549,3912,0.565,72
4338,1,0,64,1,56,5,2,4,5152.0,948,4204.0,0.953,4074,1.057,72
4339,2,1,46,4,26,3,3,6,15195.0,0,15195.0,0.726,2631,0.64,41
4340,1,0,53,2,41,5,3,0,2799.0,1303,1496.0,0.763,3971,0.551,76
4341,2,1,38,1,29,3,3,4,1438.3,0,1438.3,0.508,2139,0.567,47
4342,1,0,51,3,32,6,3,1,1817.0,885,932.0,0.621,3400,0.675,67
4343,2,1,47,3,33,1,3,4,3443.0,0,3443.0,0.832,2505,0.452,45
4344,2,1,51,2,36,3,3,3,4281.0,0,4281.0,0.447,1723,0.375,44
4345,2,0,56,2,36,5,3,3,2029.0,974,1055.0,0.624,4170,0.553,73
4346,1,0,33,3,15,5,3,2,1438.3,1055,383.3,0.901,4208,0.675,67
4347,0,0,52,2,44,3,2,4,28186.0,1308,26878.0,0.679,2853,0.73,64
4348,0,0,46,3,41,6,3,2,34516.0,0,34516.0,0.896,3722,0.756,72
4349,2,0,46,4,36,5,1,4,3818.0,0,3818.0,0.885,4272,0.578,71
4350,1,0,40,4,28,4,1,3,11494.0,1160,10334.0,0.463,3353,0.593,86
4351,0,0,49,2,32,4,1,3,28142.0,762,27380.0,0.982,3676,1.35,47
4352,1,0,40,4,36,4,1,3,2316.0,1510,806.0,0.554,3471,0.75,63
4353,2,0,43,3,33,5,2,4,10533.0,1689,8844.0,0.359,3651,0.605,69
4354,1,0,48,4,41,4,2,1,14322.0,0,14322.0,0.602,3993,0.531,75
4355,0,0,50,3,38,5,2,4,34516.0,1662,32854.0,0.504,3806,0.9,76
4356,1,0,48,4,36,5,1,2,6798.0,2517,4281.0,0.873,4327,0.881,79
4357,2,0,46,3,39,3,3,4,1438.3,0,1438.3,0.646,4111,0.55,62
4358,2,1,46,1,37,2,3,4,2445.0,848,1597.0,0.771,2216,0.56,39
4359,2,0,51,3,36,3,3,4,2585.0,1847,738.0,0.627,3480,0.6,64
4360,1,0,52,2,42,3,2,3,1438.3,0,1438.3,0.607,4102,0.857,78
4361,1,0,46,3,38,4,2,2,1781.0,1315,466.0,0.704,4775,0.729,83
4362,2,1,42,4,36,2,3,5,1606.0,0,1606.0,0.87,2628,0.64,41
4363,1,0,42,4,28,5,2,4,2205.0,1245,960.0,0.925,4921,0.8,90
4364,1,0,49,3,39,5,3,0,2270.0,1647,623.0,0.759,4110,0.923,75
4365,1,0,44,2,37,5,2,3,2568.0,1875,693.0,0.578,4254,0.735,85
4366,2,1,55,1,49,3,4,3,3292.0,0,3292.0,0.482,2222,0.636,54
4367,2,1,54,1,43,6,3,4,10797.0,1252,9545.0,0.489,1739,0.226,38
4368,0,0,46,0,36,6,3,2,30501.0,2030,28471.0,0.56,2525,0.5,45
4369,1,0,45,2,34,5,3,1,5371.0,1499,3872.0,0.737,3282,0.65,66
4370,2,0,37,3,28,5,4,4,13441.0,0,13441.0,0.513,4207,0.702,80
4371,1,0,52,3,36,4,2,2,9137.0,1729,7408.0,0.974,4626,0.75,77
4372,2,1,45,2,40,6,3,3,5848.0,2517,3331.0,0.561,2000,0.28,32
4373,2,0,47,2,41,3,2,4,10614.0,784,9830.0,0.73,4601,0.638,77
4374,2,0,42,2,32,3,3,4,4035.0,1003,3032.0,0.583,4589,0.648,89
4375,2,0,59,0,48,4,1,2,4205.0,710,3495.0,0.504,2023,0.727,38
4376,1,0,46,2,36,6,2,3,2586.0,2196,390.0,0.693,3944,0.857,78
4377,1,0,41,3,28,3,2,2,7234.0,1420,5814.0,0.539,4466,0.736,92
4378,0,0,57,2,51,6,3,4,34516.0,1417,33099.0,0.966,4303,0.638,77
4379,0,0,35,1,24,4,2,3,21114.0,0,21114.0,0.697,3534,1.0,56
4380,1,0,53,1,48,4,1,3,2522.0,1704,818.0,0.988,4697,0.698,73
4381,2,0,37,1,24,6,3,4,11309.0,0,11309.0,0.474,4809,0.479,71
4382,2,1,43,3,31,2,4,1,13883.0,783,13100.0,0.749,1871,0.684,32
4383,1,0,43,3,31,5,1,2,13448.0,0,13448.0,0.667,5067,0.722,62
4384,0,0,55,1,46,4,2,4,25991.0,0,25991.0,0.639,2996,0.879,62
4385,1,0,52,0,36,5,1,2,2537.0,1097,1440.0,0.874,4964,0.909,84
4386,1,0,46,4,36,5,2,2,1438.3,794,644.3,0.807,3895,0.558,67
4387,2,1,40,2,36,3,2,3,13019.0,0,13019.0,0.487,1484,0.435,33
4388,2,1,53,1,48,2,2,3,3339.0,0,3339.0,0.694,2432,0.6,48
4389,0,0,49,3,37,6,3,3,28390.0,1141,27249.0,0.919,4631,0.949,76
4390,0,0,44,2,33,3,2,3,23665.0,1624,22041.0,0.574,4190,0.706,87
4391,1,0,46,3,36,4,2,3,1438.3,0,1438.3,0.951,4374,0.775,71
4392,1,0,43,4,36,5,2,4,2459.0,1127,1332.0,0.765,4343,0.886,83
4393,2,1,28,1,36,4,2,5,1624.0,0,1624.0,0.299,1897,0.25,35
4394,1,0,49,3,40,6,2,3,8900.0,1700,7200.0,0.906,4710,0.556,70
4395,1,0,48,4,41,5,3,2,5239.0,1172,4067.0,0.825,4241,0.968,61
4396,1,0,42,3,36,4,3,1,9351.0,1482,7869.0,0.464,5099,0.714,60
4397,1,0,43,4,38,4,2,2,2655.0,1650,1005.0,0.701,4025,0.59,62
4398,1,0,51,2,45,5,2,1,3173.0,2517,656.0,0.708,4030,0.622,73
4399,1,0,48,3,35,5,2,1,6243.0,1331,4912.0,0.8,3502,1.036,57
4400,1,0,37,1,36,3,2,3,6730.0,1093,5637.0,1.01,4814,0.854,89
4401,1,0,40,3,29,4,1,2,2490.0,2225,265.0,0.566,3339,0.543,71
4402,2,1,51,2,36,2,3,3,1746.0,1107,639.0,0.539,1907,0.621,47
4403,1,0,44,2,36,3,1,2,4141.0,1424,2717.0,0.574,3512,0.477,65
4404,2,0,58,2,46,6,1,4,11684.0,653,11031.0,0.622,4900,0.743,61
4405,1,0,47,2,36,3,1,2,2363.0,494,1869.0,0.736,3887,0.651,71
4406,0,1,48,4,43,2,3,4,34516.0,0,34516.0,0.671,1626,0.4,28
4407,0,0,46,3,40,6,3,2,28829.0,0,28829.0,0.463,4540,0.56,78
4408,1,0,33,2,28,3,2,3,1438.3,746,692.3,0.913,4415,0.878,77
4409,1,0,47,2,34,4,2,4,2730.0,1970,760.0,0.848,3841,0.865,69
4410,2,0,55,2,36,5,1,4,1994.0,1175,819.0,0.794,4455,0.547,82
4411,2,0,48,3,42,4,3,3,9727.0,1626,8101.0,1.006,3543,0.676,62
4412,0,0,41,4,36,4,2,3,33771.0,0,33771.0,0.791,3819,0.829,75
4413,1,0,39,0,33,6,2,0,10452.0,1120,9332.0,0.802,3592,0.795,79
4414,2,1,45,4,32,3,3,4,2858.0,0,2858.0,1.058,2611,0.483,43
4415,2,0,46,3,36,4,2,4,4707.0,1121,3586.0,0.604,3188,0.651,71
4416,1,0,49,1,44,5,2,1,3537.0,0,3537.0,0.763,4726,0.814,78
4417,2,1,46,3,38,6,3,3,8258.0,1771,6487.0,0.0,1447,0.0,23
4418,1,0,46,4,35,6,3,1,3072.0,1611,1461.0,0.682,3992,0.727,57
4419,1,0,48,3,38,4,3,3,8892.0,889,8003.0,0.67,4900,0.745,89
4420,2,1,52,3,36,1,2,3,3841.0,2517,1324.0,0.841,2680,0.545,51
4421,1,0,37,0,28,4,3,1,1920.0,0,1920.0,0.688,4715,0.841,81
4422,1,0,42,3,31,4,2,4,7802.0,1885,5917.0,0.643,4212,0.744,75
4423,2,0,48,4,35,3,2,2,1705.0,1192,513.0,0.763,4862,0.242,41
4424,2,1,52,2,43,3,2,4,1822.0,1605,217.0,0.756,2538,0.696,39
4425,2,0,45,3,32,6,3,4,9294.0,2000,7294.0,0.637,4431,0.673,82
4426,1,0,40,2,27,5,3,1,12248.0,1323,10925.0,0.882,4806,0.896,91
4427,1,0,39,4,34,4,2,2,10264.0,803,9461.0,0.802,4003,0.721,74
4428,0,0,42,3,36,3,2,3,15069.0,1843,13226.0,0.84,3464,0.558,67
4429,2,1,41,4,37,3,2,3,4650.0,204,4446.0,0.685,2014,0.8,54
4430,1,0,53,2,48,3,2,2,3685.0,0,3685.0,0.762,4012,0.639,59
4431,1,0,49,2,33,4,2,1,7231.0,2517,4714.0,0.865,3912,0.763,67
4432,1,0,44,4,32,4,1,1,10007.0,1586,8421.0,0.921,4309,0.711,77
4433,1,0,52,4,39,5,1,3,2641.0,1584,1057.0,0.809,4279,0.718,67
4434,1,0,29,1,20,4,2,1,3095.0,1488,1607.0,0.924,4642,0.878,92
4435,2,1,48,4,37,1,2,3,3607.0,0,3607.0,0.504,2013,0.458,35
4436,1,0,36,2,23,3,1,0,1954.0,1179,775.0,0.867,3896,0.718,67
4437,0,0,45,3,27,6,2,3,21317.0,0,21317.0,0.833,3814,1.03,67
4438,0,1,41,3,37,3,3,3,19402.0,0,19402.0,0.58,1937,0.594,51
4439,1,0,45,4,36,6,3,1,8063.0,1485,6578.0,0.872,4275,0.833,77
4440,1,0,40,2,32,6,2,2,3097.0,2409,688.0,0.912,4624,0.87,86
4441,2,1,48,3,44,3,3,2,1438.3,0,1438.3,0.736,2054,0.586,46
4442,1,0,43,5,39,3,2,4,3161.0,2424,737.0,0.617,4307,0.784,66
4443,2,1,38,3,30,3,2,3,2435.0,2432,3.0,0.12,1460,0.103,32
4444,1,0,59,0,40,5,2,2,1845.0,1076,769.0,1.016,4319,0.551,76
4445,2,1,49,3,41,3,3,3,1603.0,749,854.0,0.733,2644,0.483,43
4446,1,0,39,5,30,4,1,2,4710.0,1869,2841.0,0.858,4719,0.655,91
4447,2,1,50,2,41,2,3,2,2751.0,2253,498.0,0.497,2108,0.481,40
4448,2,0,38,1,28,6,4,3,1438.3,0,1438.3,0.767,4815,0.653,81
4449,0,0,52,2,45,5,1,4,24287.0,1676,22611.0,0.506,5495,0.816,69
4450,1,0,42,5,18,6,1,1,1694.0,1074,620.0,0.78,3857,0.75,70
4451,2,1,50,1,36,4,2,5,1457.0,0,1457.0,0.493,1441,0.393,39
4452,0,0,33,3,27,6,1,3,25045.0,0,25045.0,1.018,3444,0.926,52
4453,1,0,52,3,45,5,2,0,10859.0,1710,9149.0,0.974,3987,0.829,64
4454,1,0,45,3,33,3,2,1,16928.0,1519,15409.0,0.894,3355,0.886,66
4455,2,0,37,2,30,6,3,4,4297.0,0,4297.0,0.797,4310,0.767,76
4456,2,0,42,3,30,4,2,3,8302.0,1294,7008.0,0.558,3221,0.61,66
4457,1,0,43,2,39,5,3,3,2734.0,2517,217.0,0.7,4457,0.955,86
4458,0,0,40,3,31,4,2,3,27374.0,1509,25865.0,0.803,4231,0.714,60
4459,1,0,43,2,38,6,3,1,2960.0,1853,1107.0,0.949,3921,0.853,63
4460,1,0,54,3,41,4,2,3,9110.0,0,9110.0,0.662,2999,0.786,75
4461,1,0,42,4,35,4,3,1,1539.0,0,1539.0,0.944,4793,0.614,71
4462,1,0,39,2,36,4,2,4,1947.0,1160,787.0,1.227,4496,1.29,71
4463,1,0,45,3,36,6,1,2,2667.0,1551,1116.0,0.672,4883,0.735,85
4464,1,0,54,3,45,5,1,4,3062.0,2039,1023.0,1.057,4037,0.821,71
4465,1,0,47,3,36,6,5,0,3114.0,1059,2055.0,0.78,4342,0.771,62
4466,1,0,54,1,48,5,2,3,14948.0,2158,12790.0,0.844,3094,1.0,56
4467,2,1,49,0,37,5,2,3,1749.0,0,1749.0,1.006,2510,0.407,38
4468,1,0,44,3,36,4,2,1,2534.0,1706,828.0,0.793,3965,1.111,57
4469,1,0,46,3,36,5,2,2,2503.0,2373,130.0,0.697,4647,0.806,65
4470,1,0,38,3,31,4,3,2,1854.0,0,1854.0,0.885,5245,0.712,89
4471,1,0,43,2,35,3,1,3,4092.0,622,3470.0,0.775,5001,0.492,88
4472,2,0,62,1,54,4,1,4,13284.0,607,12677.0,0.857,4942,0.652,76
4473,2,0,59,0,53,6,3,4,4830.0,1469,3361.0,0.634,3365,0.75,63
4474,2,1,45,2,25,3,2,3,5911.0,916,4995.0,0.471,1656,0.722,31
4475,1,0,53,1,44,3,2,2,11012.0,1328,9684.0,0.617,3793,0.654,86
4476,0,0,43,4,24,5,3,2,19188.0,0,19188.0,0.453,4366,0.816,69
4477,0,0,44,3,31,4,2,3,18056.0,940,17116.0,0.629,4473,0.6,72
4478,1,0,50,2,37,6,5,2,1438.3,754,684.3,0.74,4457,0.683,69
4479,1,0,31,0,13,5,2,3,3201.0,984,2217.0,0.639,5155,0.925,77
4480,1,0,50,4,36,6,1,1,1479.0,1004,475.0,0.827,5116,0.974,75
4481,1,0,38,4,30,5,1,2,3144.0,2216,928.0,0.741,4717,0.562,75
4482,1,0,58,1,45,5,3,4,1854.0,1480,374.0,0.853,3292,0.921,73
4483,2,1,49,5,43,3,3,3,1960.0,0,1960.0,0.493,2253,0.345,39
4484,1,0,37,3,36,4,2,3,9782.0,1793,7989.0,0.886,3672,0.923,75
4485,1,0,47,4,39,3,3,2,3144.0,0,3144.0,0.561,3774,0.818,80
4486,2,1,47,2,42,6,3,3,4738.0,0,4738.0,0.641,1900,0.5,36
4487,0,1,46,3,36,4,2,3,34516.0,154,34362.0,0.602,1987,0.586,46
4488,1,0,35,1,29,4,2,3,1438.3,856,582.3,0.792,4432,0.736,92
4489,0,1,43,2,37,4,1,2,34516.0,0,34516.0,0.536,1370,0.357,38
4490,2,0,32,0,23,5,2,4,2156.0,1114,1042.0,0.603,4106,0.833,66
4491,1,0,63,0,44,3,4,2,1938.0,0,1938.0,0.536,3974,0.931,56
4492,1,0,61,1,52,3,3,1,1438.3,0,1438.3,0.925,3560,0.861,67
4493,2,1,54,2,44,2,3,3,3781.0,1692,2089.0,0.791,2310,0.72,43
4494,0,0,48,3,37,6,2,0,34516.0,1948,32568.0,0.666,4539,0.705,75
4495,1,0,49,1,44,6,2,3,1438.3,1058,380.3,0.56,4109,0.8,72
4496,1,1,49,3,36,3,2,1,3261.0,0,3261.0,1.012,3081,0.667,50
4497,1,0,35,3,23,6,3,1,2211.0,1370,841.0,0.781,4359,0.927,79
4498,1,0,39,2,28,6,2,2,1493.0,792,701.0,0.688,4131,0.702,80
4499,0,0,48,3,36,3,1,3,20631.0,2048,18583.0,0.676,4827,0.711,77
4500,1,0,53,3,33,6,2,1,2255.0,1647,608.0,0.848,4270,0.767,76
4501,1,0,51,3,42,5,1,3,1507.0,961,546.0,0.678,4126,0.667,90
4502,1,0,65,0,53,5,1,2,11097.0,0,11097.0,0.648,4836,0.566,83
4503,1,0,49,4,40,5,1,1,8162.0,1704,6458.0,0.819,4334,0.739,80
4504,0,0,44,4,36,3,1,2,18721.0,1568,17153.0,0.788,4537,0.8,81
4505,2,1,62,0,51,4,2,3,5210.0,0,5210.0,0.64,2162,0.161,36
4506,2,0,43,2,36,5,2,4,1736.0,1513,223.0,0.829,3462,0.558,67
4507,2,0,51,3,34,5,2,4,1864.0,1427,437.0,0.725,3833,0.587,73
4508,1,0,43,2,37,4,3,0,6611.0,1041,5570.0,0.744,4037,0.682,74
4509,2,0,34,0,13,4,1,4,7942.0,2087,5855.0,0.754,4068,0.61,66
4510,2,1,49,3,36,3,3,2,13382.0,1159,12223.0,0.404,1828,0.5,45
4511,0,1,63,0,55,5,0,2,18550.0,0,18550.0,0.908,2616,0.826,42
4512,2,0,39,3,36,4,3,4,2650.0,1646,1004.0,0.747,4512,0.509,80
4513,2,1,37,3,36,3,2,4,1696.0,0,1696.0,0.857,2095,0.536,43
4514,1,0,40,3,33,3,1,1,2628.0,1771,857.0,0.788,4316,0.6,72
4515,1,0,46,3,39,6,3,2,1457.0,563,894.0,0.711,3967,0.568,69
4516,0,0,46,5,28,6,1,1,34516.0,1259,33257.0,0.671,4300,0.741,94
4517,1,0,40,4,32,3,1,3,3056.0,2038,1018.0,0.675,4734,0.659,73
4518,2,0,52,2,44,6,2,4,2650.0,1049,1601.0,0.874,4218,0.73,64
4519,1,0,58,1,38,4,2,3,3331.0,2251,1080.0,1.044,5379,0.643,92
4520,1,0,49,1,38,6,2,1,3343.0,1820,1523.0,0.727,4507,0.703,63
4521,2,1,51,2,46,5,3,2,4123.0,1760,2363.0,0.869,2447,0.429,40
4522,1,0,55,1,36,3,1,0,2677.0,1555,1122.0,0.639,4757,0.688,81
4523,2,1,57,0,45,4,3,3,3023.0,2517,506.0,0.646,2477,0.615,42
4524,1,0,56,2,47,4,3,1,2238.0,1324,914.0,0.762,4108,0.846,72
4525,2,1,59,2,51,3,3,3,3875.0,1397,2478.0,0.573,2312,0.581,49
4526,0,0,42,2,26,6,2,3,20803.0,1747,19056.0,0.311,4012,0.429,60
4527,2,1,48,2,42,6,3,2,2760.0,0,2760.0,0.576,1759,0.214,34
4528,1,0,45,3,36,6,2,4,9086.0,1254,7832.0,0.93,3906,0.8,81
4529,0,0,47,3,36,4,3,2,21142.0,0,21142.0,0.812,4360,1.357,66
4530,1,0,62,0,36,3,2,4,3653.0,1769,1884.0,0.825,4423,0.763,67
4531,1,0,44,3,36,6,2,4,1713.0,0,1713.0,0.678,3999,1.062,66
4532,0,0,55,2,46,3,1,4,34516.0,1718,32798.0,0.51,5220,0.423,74
